datetime(utc),latitude,longitude,altitude(m),speed(m/s)
2026-04-01T05:07:25.407117Z,41.889709,12.491463,98.2,3.1
2026-04-01T05:07:26.407117Z,41.889721,12.491481,97.3,3.3
2026-04-01T05:07:27.407117Z,41.889737,12.491506,96.5,3.6
2026-04-01T05:07:28.407117Z,41.889758,12.491537,95.9,3.9
2026-04-01T05:07:29.407117Z,41.889784,12.491576,95.4,4.2
2026-04-01T05:07:30.407117Z,41.889814,12.491620,95.1,4.6
2026-04-01T05:07:31.407117Z,41.889847,12.491671,95.0,5.0
2026-04-01T05:07:32.407117Z,41.889884,12.491727,95.1,5.4
2026-04-01T05:07:33.407117Z,41.889925,12.491787,95.4,5.8
2026-04-01T05:07:34.407117Z,41.889968,12.491852,95.9,6.1
2026-04-01T05:07:35.407117Z,41.890013,12.491920,96.5,6.4
2026-04-01T05:07:36.407117Z,41.890060,12.491990,97.3,6.7
2026-04-01T05:07:37.407117Z,41.890109,12.492063,98.2,6.9
2026-04-01T05:07:38.407117Z,41.890158,12.492138,99.2,7.0
2026-04-01T05:07:39.407117Z,41.890208,12.492213,100.2,7.0
2026-04-01T05:07:40.407117Z,41.890258,12.492287,101.2,6.9
2026-04-01T05:07:41.407117Z,41.890308,12.492361,102.1,6.8
2026-04-01T05:07:42.407117Z,41.890356,12.492434,103.0,6.6
2026-04-01T05:07:43.407117Z,41.890402,12.492504,103.7,6.3
2026-04-01T05:07:44.407117Z,41.890447,12.492571,104.3,6.0
2026-04-01T05:07:45.407117Z,41.890489,12.492634,104.7,5.7
2026-04-01T05:07:46.407117Z,41.890528,12.492693,105.0,5.3
2026-04-01T05:07:47.407117Z,41.890564,12.492747,105.0,4.9
2026-04-01T05:07:48.407117Z,41.890597,12.492795,104.8,4.5
2026-04-01T05:07:49.407117Z,41.890625,12.492838,104.5,4.1
2026-04-01T05:07:50.407117Z,41.890649,12.492874,103.9,3.8
2026-04-01T05:07:51.407117Z,41.890669,12.492903,103.3,3.5
2026-04-01T05:07:52.407117Z,41.890684,12.492926,102.4,3.3
2026-04-01T05:07:53.407117Z,41.890694,12.492941,101.5,3.1
2026-04-01T05:07:54.407117Z,41.890699,12.492949,100.5,3.0
2026-04-01T05:07:55.407117Z,41.890699,12.492949,99.5,3.0
2026-04-01T05:07:56.407117Z,41.890695,12.492942,98.6,3.1
2026-04-01T05:07:57.407117Z,41.890685,12.492927,97.6,3.2
2026-04-01T05:07:58.407117Z,41.890670,12.492906,96.8,3.5
2026-04-01T05:07:59.407117Z,41.890651,12.492877,96.1,3.7
2026-04-01T05:08:00.407117Z,41.890627,12.492841,95.6,4.1
2026-04-01T05:08:01.407117Z,41.890599,12.492799,95.2,4.4
2026-04-01T05:08:02.407117Z,41.890567,12.492751,95.0,4.8
2026-04-01T05:08:03.407117Z,41.890531,12.492697,95.0,5.2
2026-04-01T05:08:04.407117Z,41.890492,12.492639,95.3,5.6
2026-04-01T05:08:05.407117Z,41.890451,12.492576,95.7,6.0
2026-04-01T05:08:06.407117Z,41.890406,12.492509,96.2,6.3
2026-04-01T05:08:07.407117Z,41.890360,12.492439,97.0,6.6
2026-04-01T05:08:08.407117Z,41.890311,12.492367,97.8,6.8
2026-04-01T05:08:09.407117Z,41.890262,12.492293,98.8,6.9
2026-04-01T05:08:10.407117Z,41.890212,12.492219,99.8,7.0
2026-04-01T05:08:11.407117Z,41.890162,12.492144,100.7,7.0
2026-04-01T05:08:12.407117Z,41.890113,12.492069,101.7,6.9
2026-04-01T05:08:13.407117Z,41.890064,12.491996,102.6,6.7
2026-04-01T05:08:14.407117Z,41.890017,12.491925,103.4,6.5
2026-04-01T05:08:15.407117Z,41.889971,12.491857,104.1,6.2
2026-04-01T05:08:16.407117Z,41.889928,12.491792,104.6,5.8
2026-04-01T05:08:17.407117Z,41.889887,12.491731,104.9,5.4
2026-04-01T05:08:18.407117Z,41.889850,12.491675,105.0,5.0
2026-04-01T05:08:19.407117Z,41.889816,12.491624,104.9,4.6
2026-04-01T05:08:20.407117Z,41.889786,12.491579,104.6,4.3
2026-04-01T05:08:21.407117Z,41.889760,12.491540,104.2,3.9
2026-04-01T05:08:22.407117Z,41.889739,12.491508,103.6,3.6
2026-04-01T05:08:23.407117Z,41.889722,12.491483,102.8,3.3
2026-04-01T05:08:24.407117Z,41.889710,12.491464,101.9,3.2
2026-04-01T05:08:25.407117Z,41.889702,12.491453,100.9,3.0
2026-04-01T05:08:26.407117Z,41.889700,12.491450,100.0,3.0
2026-04-01T05:08:27.407117Z,41.889703,12.491454,99.0,3.0
2026-04-01T05:08:28.407117Z,41.889710,12.491466,98.0,3.2
2026-04-01T05:08:29.407117Z,41.889723,12.491484,97.1,3.4
2026-04-01T05:08:30.407117Z,41.889740,12.491511,96.4,3.6
2026-04-01T05:08:31.407117Z,41.889762,12.491543,95.8,3.9
2026-04-01T05:08:32.407117Z,41.889789,12.491583,95.3,4.3
2026-04-01T05:08:33.407117Z,41.889819,12.491629,95.1,4.7
2026-04-01T05:08:34.407117Z,41.889853,12.491680,95.0,5.1
2026-04-01T05:08:35.407117Z,41.889891,12.491736,95.1,5.5
2026-04-01T05:08:36.407117Z,41.889932,12.491798,95.5,5.8
2026-04-01T05:08:37.407117Z,41.889975,12.491863,96.0,6.2
2026-04-01T05:08:38.407117Z,41.890021,12.491931,96.7,6.5
2026-04-01T05:08:39.407117Z,41.890068,12.492003,97.5,6.7
2026-04-01T05:08:40.407117Z,41.890117,12.492076,98.4,6.9
2026-04-01T05:08:41.407117Z,41.890167,12.492150,99.3,7.0
2026-04-01T05:08:42.407117Z,41.890217,12.492225,100.3,7.0
2026-04-01T05:08:43.407117Z,41.890267,12.492300,101.3,6.9
2026-04-01T05:08:44.407117Z,41.890316,12.492374,102.3,6.8
2026-04-01T05:08:45.407117Z,41.890364,12.492446,103.1,6.6
2026-04-01T05:08:46.407117Z,41.890410,12.492515,103.8,6.3
2026-04-01T05:08:47.407117Z,41.890454,12.492581,104.4,6.0
2026-04-01T05:08:48.407117Z,41.890496,12.492644,104.8,5.6
2026-04-01T05:08:49.407117Z,41.890535,12.492702,105.0,5.2
2026-04-01T05:08:50.407117Z,41.890570,12.492755,105.0,4.8
2026-04-01T05:08:51.407117Z,41.890602,12.492803,104.8,4.4
2026-04-01T05:08:52.407117Z,41.890630,12.492844,104.4,4.0
2026-04-01T05:08:53.407117Z,41.890653,12.492879,103.8,3.7
2026-04-01T05:08:54.407117Z,41.890672,12.492908,103.1,3.4
2026-04-01T05:08:55.407117Z,41.890686,12.492929,102.3,3.2
2026-04-01T05:08:56.407117Z,41.890695,12.492943,101.4,3.1
2026-04-01T05:08:57.407117Z,41.890700,12.492949,100.4,3.0
2026-04-01T05:08:58.407117Z,41.890699,12.492949,99.4,3.0
2026-04-01T05:08:59.407117Z,41.890693,12.492940,98.4,3.1
2026-04-01T05:09:00.407117Z,41.890683,12.492924,97.5,3.3
2026-04-01T05:09:01.407117Z,41.890667,12.492901,96.7,3.5
2026-04-01T05:09:02.407117Z,41.890647,12.492871,96.0,3.8
2026-04-01T05:09:03.407117Z,41.890623,12.492834,95.5,4.1
2026-04-01T05:09:04.407117Z,41.890594,12.492791,95.1,4.5
2026-04-01T05:09:05.407117Z,41.890561,12.492742,95.0,4.9
2026-04-01T05:09:06.407117Z,41.890525,12.492688,95.1,5.3
2026-04-01T05:09:07.407117Z,41.890486,12.492628,96.7,3.3
2026-04-01T05:09:08.407117Z,41.890443,12.492565,93.3,3.3
2026-04-01T05:09:09.407117Z,41.890398,12.492498,90.0,3.3
2026-04-01T05:09:10.407117Z,41.890352,12.492427,86.7,3.3
2026-04-01T05:09:11.407117Z,41.890303,12.492355,83.3,3.3
2026-04-01T05:09:12.407117Z,41.890254,12.492281,80.0,3.3
2026-04-01T05:09:13.407117Z,41.890204,12.492206,76.7,3.3
2026-04-01T05:09:14.407117Z,41.890154,12.492131,73.3,3.3
2026-04-01T05:09:15.407117Z,41.890105,12.492057,70.0,3.3
2026-04-01T05:09:16.407117Z,41.890056,12.491984,66.7,3.3
2026-04-01T05:09:17.407117Z,41.890009,12.491913,63.3,3.3
2026-04-01T05:09:18.407117Z,41.889964,12.491846,60.0,3.3
2026-04-01T05:09:19.407117Z,41.889921,12.491781,56.7,3.3
2026-04-01T05:09:20.407117Z,41.889881,12.491721,53.3,3.3
2026-04-01T05:09:21.407117Z,41.889844,12.491666,50.0,3.3
2026-04-01T05:09:22.407117Z,41.889811,12.491616,46.7,3.3
2026-04-01T05:09:23.407117Z,41.889781,12.491572,43.3,3.3
2026-04-01T05:09:24.407117Z,41.889756,12.491534,40.0,3.3
2026-04-01T05:09:25.407117Z,41.889735,12.491503,36.7,3.3
2026-04-01T05:09:26.407117Z,41.889719,12.491479,33.3,3.3
2026-04-01T05:09:27.407117Z,41.889708,12.491462,30.0,3.3
2026-04-01T05:09:28.407117Z,41.889702,12.491452,26.7,3.3
2026-04-01T05:09:29.407117Z,41.889700,12.491450,23.3,3.3
2026-04-01T05:09:30.407117Z,41.889704,12.491456,20.0,3.3
2026-04-01T05:09:31.407117Z,41.889712,12.491468,16.7,3.3
2026-04-01T05:09:32.407117Z,41.889726,12.491488,13.3,3.3
2026-04-01T05:09:33.407117Z,41.889744,12.491516,10.0,3.3
2026-04-01T05:09:34.407117Z,41.889766,12.491550,6.7,3.3
2026-04-01T05:09:35.407117Z,41.889793,12.491590,3.3,3.3
