datetime(utc),latitude,longitude,altitude(m),speed(m/s)
2026-03-15T09:31:36Z,19.0770556,72.8786969,80.0,7.77
2026-03-15T09:31:39Z,19.0768357,72.8789374,82.5,7.37
2026-03-15T09:31:42Z,19.0765604,72.879128,85.0,6.98
2026-03-15T09:31:45Z,19.0762415,72.8792559,87.5,6.6
2026-03-15T09:31:48Z,19.0758935,72.8793112,90.0,6.23
2026-03-15T09:31:51Z,19.0755332,72.8792872,92.5,5.88
2026-03-15T09:31:54Z,19.0751791,72.8791814,95.0,5.55
2026-03-15T09:31:57Z,19.0748498,72.8789957,97.5,5.25
2026-03-15T09:32:00Z,19.0745635,72.8787359,100.0,4.97
2026-03-15T09:32:03Z,19.0743372,72.8784124,101.2,4.73
2026-03-15T09:32:06Z,19.0741849,72.8780393,102.4,4.51
2026-03-15T09:32:09Z,19.0741175,72.8776337,103.6,4.34
2026-03-15T09:32:12Z,19.0741419,72.8772152,104.8,4.19
2026-03-15T09:32:15Z,19.0742604,72.8768049,105.9,4.09
2026-03-15T09:32:18Z,19.0744702,72.876424,107.0,4.03
2026-03-15T09:32:21Z,19.0747642,72.876093,108.2,4.0
2026-03-15T09:32:24Z,19.07513,72.8758306,109.2,4.02
2026-03-15T09:32:27Z,19.0755516,72.8756525,110.3,4.07
2026-03-15T09:32:30Z,19.0760094,72.8755703,111.3,4.16
2026-03-15T09:32:33Z,19.0764813,72.8755915,112.3,4.3
2026-03-15T09:32:36Z,19.0769439,72.8757179,113.2,4.47
2026-03-15T09:32:39Z,19.0773734,72.8759465,114.1,4.67
2026-03-15T09:32:42Z,19.0777473,72.8762685,114.9,4.91
2026-03-15T09:32:45Z,19.0780451,72.8766705,115.7,5.18
2026-03-15T09:32:48Z,19.0782499,72.8771342,116.4,5.47
2026-03-15T09:32:51Z,19.0783489,72.877638,117.0,5.8
2026-03-15T09:32:54Z,19.0783344,72.8781577,117.6,6.14
2026-03-15T09:32:57Z,19.0782044,72.8786676,118.2,6.5
2026-03-15T09:33:00Z,19.0779626,72.8791419,118.6,6.88
2026-03-15T09:33:03Z,19.0776186,72.8795561,119.0,7.27
2026-03-15T09:33:06Z,19.0771873,72.8798881,119.4,7.67
2026-03-15T09:33:09Z,19.0766883,72.8801196,119.6,8.07
2026-03-15T09:33:12Z,19.0761452,72.8802369,119.8,8.47
2026-03-15T09:33:15Z,19.075584,72.880232,119.9,8.86
2026-03-15T09:33:18Z,19.0750325,72.8801026,120.0,9.25
2026-03-15T09:33:21Z,19.0745181,72.879853,120.0,9.62
2026-03-15T09:33:24Z,19.0740671,72.8794933,119.9,9.98
2026-03-15T09:33:27Z,19.0737031,72.8790395,119.7,10.31
2026-03-15T09:33:30Z,19.0734456,72.8785125,119.5,10.63
2026-03-15T09:33:33Z,19.073309,72.8779373,119.2,10.92
2026-03-15T09:33:36Z,19.073302,72.8773417,118.8,11.17
2026-03-15T09:33:39Z,19.0734268,72.8767548,118.3,11.4
2026-03-15T09:33:42Z,19.0736792,72.8762058,117.8,11.59
2026-03-15T09:33:45Z,19.0740485,72.8757224,117.3,11.75
2026-03-15T09:33:48Z,19.0745178,72.8753293,116.6,11.87
2026-03-15T09:33:51Z,19.0750653,72.8750471,115.9,11.95
2026-03-15T09:33:54Z,19.0756648,72.8748911,115.2,11.99
2026-03-15T09:33:57Z,19.0762875,72.8748703,114.4,12.0
2026-03-15T09:34:00Z,19.0769027,72.8749873,113.5,11.96
2026-03-15T09:34:03Z,19.0774801,72.8752377,112.6,11.88
2026-03-15T09:34:06Z,19.077991,72.8756104,111.6,11.76
2026-03-15T09:34:09Z,19.0784094,72.8760883,110.7,11.61
2026-03-15T09:34:12Z,19.0787141,72.8766487,109.6,11.42
2026-03-15T09:34:15Z,19.0788891,72.8772647,108.5,11.19
2026-03-15T09:34:18Z,19.0789249,72.8779064,107.4,10.94
2026-03-15T09:34:21Z,19.0788186,72.8785425,106.3,10.65
2026-03-15T09:34:24Z,19.0785746,72.8791416,105.2,10.34
2026-03-15T09:34:27Z,19.078204,72.8796742,104.0,10.0
2026-03-15T09:34:30Z,19.0777244,72.8801136,102.8,9.65
2026-03-15T09:34:33Z,19.0771587,72.8804379,101.6,9.28
2026-03-15T09:34:36Z,19.0765344,72.8806307,100.4,8.89
2026-03-15T09:34:39Z,19.0758817,72.8806819,99.2,8.5
2026-03-15T09:34:42Z,19.0752327,72.8805885,98.0,8.1
2026-03-15T09:34:45Z,19.0746191,72.8803548,96.8,7.7
2026-03-15T09:34:48Z,19.0740711,72.8799917,95.7,7.3
2026-03-15T09:34:51Z,19.0736157,72.8795169,94.5,6.91
2026-03-15T09:34:54Z,19.0732753,72.8789534,93.4,6.53
2026-03-15T09:34:57Z,19.0730667,72.8783287,92.2,6.17
2026-03-15T09:35:00Z,19.0730002,72.8776734,91.1,5.82
2026-03-15T09:35:03Z,19.073079,72.8770196,90.1,5.5
2026-03-15T09:35:06Z,19.0732993,72.8763992,89.1,5.2
2026-03-15T09:35:09Z,19.07365,72.8758426,88.1,4.93
2026-03-15T09:35:12Z,19.0741139,72.8753768,87.1,4.69
2026-03-15T09:35:15Z,19.074668,72.8750246,86.2,4.48
2026-03-15T09:35:18Z,19.075285,72.8748027,85.4,4.31
2026-03-15T09:35:21Z,19.0759346,72.8747217,84.6,4.17
2026-03-15T09:35:24Z,19.076585,72.8747851,83.9,4.08
2026-03-15T09:35:27Z,19.0772043,72.8749891,83.2,4.02
2026-03-15T09:35:30Z,19.0777624,72.8753233,82.6,4.0
2026-03-15T09:35:33Z,19.0782324,72.8757705,82.0,4.02
2026-03-15T09:35:36Z,19.0785918,72.8763084,81.5,4.08
2026-03-15T09:35:39Z,19.0788237,72.8769102,81.1,4.18
2026-03-15T09:35:42Z,19.0789177,72.877546,80.7,4.32
2026-03-15T09:35:45Z,19.07887,72.8781846,80.4,4.5
2026-03-15T09:35:48Z,19.0786841,72.8787947,80.2,4.71
2026-03-15T09:35:51Z,19.0783702,72.8793469,80.1,4.95
2026-03-15T09:35:54Z,19.0779447,72.8798147,80.0,5.23
2026-03-15T09:35:57Z,19.0774293,72.880176,80.0,5.53
2026-03-15T09:36:00Z,19.0768501,72.8804142,80.1,5.85
2026-03-15T09:36:03Z,19.076236,72.880519,80.2,6.2
2026-03-15T09:36:06Z,19.0756174,72.8804866,80.4,6.57
2026-03-15T09:36:09Z,19.0750243,72.8803201,80.7,6.95
2026-03-15T09:36:12Z,19.0744856,72.8800294,81.1,7.34
2026-03-15T09:36:15Z,19.0740268,72.87963,81.5,7.73
2026-03-15T09:36:18Z,19.0736692,72.8791429,82.0,8.13
2026-03-15T09:36:21Z,19.073429,72.8785931,82.5,8.53
2026-03-15T09:36:24Z,19.0733162,72.8780082,83.1,8.93
2026-03-15T09:36:27Z,19.0733344,72.8774173,83.8,9.31
2026-03-15T09:36:30Z,19.0734809,72.8768493,84.5,9.68
2026-03-15T09:36:33Z,19.0737462,72.8763316,85.3,10.03
2026-03-15T09:36:36Z,19.0741157,72.8758886,86.2,10.37
2026-03-15T09:36:39Z,19.0745694,72.8755407,87.1,10.68
2026-03-15T09:36:42Z,19.0750838,72.8753032,88.0,10.96
2026-03-15T09:36:45Z,19.0756325,72.8751856,89.0,11.22
2026-03-15T09:36:48Z,19.0761882,72.8751915,90.0,11.44
2026-03-15T09:36:51Z,19.0767235,72.875318,91.1,11.62
2026-03-15T09:36:54Z,19.0772127,72.8755565,92.2,11.77
2026-03-15T09:36:57Z,19.0776329,72.8758932,93.3,11.89
2026-03-15T09:37:00Z,19.077965,72.8763092,94.4,11.96
2026-03-15T09:37:03Z,19.0781948,72.8767826,95.6,12.0
2026-03-15T09:37:06Z,19.0783134,72.8772888,96.8,11.99
2026-03-15T09:37:09Z,19.0783177,72.8778022,97.9,11.95
2026-03-15T09:37:12Z,19.0782103,72.8782976,99.1,11.86
2026-03-15T09:37:15Z,19.0779993,72.8787512,100.3,11.74
2026-03-15T09:37:18Z,19.0776977,72.8791418,101.5,11.58
2026-03-15T09:37:21Z,19.0773228,72.879452,102.7,11.38
2026-03-15T09:37:24Z,19.0768951,72.8796688,103.9,11.15
2026-03-15T09:37:27Z,19.0764371,72.8797843,105.1,10.89
2026-03-15T09:37:30Z,19.0759722,72.8797959,106.2,10.6
2026-03-15T09:37:33Z,19.0755234,72.8797061,107.4,10.28
2026-03-15T09:37:36Z,19.0751122,72.8795225,108.5,9.95
2026-03-15T09:37:39Z,19.0747578,72.8792574,109.5,9.59
2026-03-15T09:37:42Z,19.0744757,72.8789264,110.6,9.21
2026-03-15T09:37:45Z,19.0742772,72.8785482,111.6,8.83
2026-03-15T09:37:48Z,19.0741692,72.8781432,112.5,8.43
2026-03-15T09:37:51Z,19.0741537,72.8777323,113.4,8.03
2026-03-15T09:37:54Z,19.0742279,72.8773362,114.3,7.63
2026-03-15T09:37:57Z,19.0743847,72.8769738,115.1,7.24
2026-03-15T09:38:00Z,19.0746129,72.8766619,100.0,6.85
2026-03-15T09:38:03Z,19.0748982,72.8764137,97.5,6.47
2026-03-15T09:38:06Z,19.0752239,72.876239,95.0,6.11
2026-03-15T09:38:09Z,19.0755719,72.8761431,92.5,5.77
2026-03-15T09:38:12Z,19.075924,72.8761273,90.0,5.45
2026-03-15T09:38:15Z,19.0762621,72.8761885,87.5,5.15
2026-03-15T09:38:18Z,19.07657,72.8763199,85.0,4.89
2026-03-15T09:38:21Z,19.0768337,72.8765114,82.5,4.65
2026-03-15T09:38:24Z,19.0770423,72.87675,80.0,4.45
2026-03-15T09:38:27Z,19.077188,72.8770212,77.5,4.28
2026-03-15T09:38:30Z,19.0772671,72.8773093,75.0,4.15
2026-03-15T09:38:33Z,19.0772793,72.8775986,72.5,4.06
2026-03-15T09:38:36Z,19.0772281,72.8778742,70.0,4.01
2026-03-15T09:38:39Z,19.07712,72.8781227,67.5,4.0
2026-03-15T09:38:42Z,19.0769643,72.878333,65.0,4.03
2026-03-15T09:38:45Z,19.0767724,72.8784967,62.5,4.1
2026-03-15T09:38:48Z,19.0765568,72.8786084,60.0,4.2
2026-03-15T09:38:51Z,19.0763308,72.878666,57.5,4.35
2026-03-15T09:38:54Z,19.0761071,72.8786706,55.0,4.53
2026-03-15T09:38:57Z,19.0758977,72.8786259,52.5,4.75
2026-03-15T09:39:00Z,19.0757127,72.8785386,50.0,5.0
2026-03-15T09:39:03Z,19.0755603,72.878417,47.5,5.27
2026-03-15T09:39:06Z,19.0754462,72.878271,45.0,5.58
2026-03-15T09:39:09Z,19.0753732,72.8781113,42.5,5.91
2026-03-15T09:39:12Z,19.0753415,72.8779484,40.0,6.26
2026-03-15T09:39:15Z,19.0753488,72.8777922,37.5,6.63
2026-03-15T09:39:18Z,19.0753905,72.8776516,35.0,7.01
2026-03-15T09:39:21Z,19.0754602,72.8775334,32.5,7.4
2026-03-15T09:39:24Z,19.07555,72.8774428,30.0,7.8
2026-03-15T09:39:27Z,19.0756515,72.8773822,27.5,8.2
2026-03-15T09:39:30Z,19.0757561,72.8773522,25.0,8.6
2026-03-15T09:39:33Z,19.0758558,72.8773507,22.5,8.99
2026-03-15T09:39:36Z,19.0759435,72.877374,20.0,9.37
2026-03-15T09:39:39Z,19.0760138,72.8774166,17.5,9.74
2026-03-15T09:39:42Z,19.0760628,72.8774719,15.0,10.09
2026-03-15T09:39:45Z,19.0760888,72.8775328,12.5,10.42
2026-03-15T09:39:48Z,19.0760924,72.8775922,10.0,0
2026-03-15T09:39:51Z,19.0760758,72.8776433,7.5,0
2026-03-15T09:39:54Z,19.0760432,72.8776806,5.0,0
2026-03-15T09:39:57Z,19.076,72.8777,2.5,0
