datetime(utc),latitude,longitude,altitude(m),speed(m/s)
2026-04-01T05:11:47.167978Z,-33.856800,151.219850,80.0,8.0
2026-04-01T05:11:48.167978Z,-33.856800,151.219980,80.0,8.0
2026-04-01T05:11:49.167978Z,-33.856800,151.220110,80.0,8.0
2026-04-01T05:11:50.167978Z,-33.856800,151.220240,80.0,8.0
2026-04-01T05:11:51.167978Z,-33.856800,151.220370,80.0,8.0
2026-04-01T05:11:52.167978Z,-33.856800,151.220500,80.0,8.0
2026-04-01T05:11:53.167978Z,-33.856800,151.220630,80.0,8.0
2026-04-01T05:11:54.167978Z,-33.856800,151.220760,80.0,8.0
2026-04-01T05:11:55.167978Z,-33.856800,151.220890,80.0,8.0
2026-04-01T05:11:56.167978Z,-33.856800,151.221020,80.0,8.0
2026-04-01T05:11:57.167978Z,-33.856800,151.221150,80.0,8.0
2026-04-01T05:11:58.167978Z,-33.856800,151.221280,80.0,8.0
2026-04-01T05:11:59.167978Z,-33.856580,151.221300,80.0,8.0
2026-04-01T05:12:00.167978Z,-33.856320,151.221300,80.0,8.0
2026-04-01T05:12:01.167978Z,-33.856060,151.221300,80.0,8.0
2026-04-01T05:12:02.167978Z,-33.855800,151.221300,80.0,8.0
2026-04-01T05:12:03.167978Z,-33.855600,151.221270,80.0,8.0
2026-04-01T05:12:04.167978Z,-33.855600,151.221140,80.0,8.0
2026-04-01T05:12:05.167978Z,-33.855600,151.221010,80.0,8.0
2026-04-01T05:12:06.167978Z,-33.855600,151.220880,80.0,8.0
2026-04-01T05:12:07.167978Z,-33.855600,151.220750,80.0,8.0
2026-04-01T05:12:08.167978Z,-33.855600,151.220620,80.0,8.0
2026-04-01T05:12:09.167978Z,-33.855600,151.220490,80.0,8.0
2026-04-01T05:12:10.167978Z,-33.855600,151.220360,80.0,8.0
2026-04-01T05:12:11.167978Z,-33.855600,151.220230,80.0,8.0
2026-04-01T05:12:12.167978Z,-33.855600,151.220100,80.0,8.0
2026-04-01T05:12:13.167978Z,-33.855600,151.219970,80.0,8.0
2026-04-01T05:12:14.167978Z,-33.855600,151.219840,80.0,8.0
2026-04-01T05:12:15.167978Z,-33.855600,151.219710,80.0,8.0
2026-04-01T05:12:16.167978Z,-33.855600,151.219580,80.0,8.0
2026-04-01T05:12:17.167978Z,-33.855600,151.219450,80.0,8.0
2026-04-01T05:12:18.167978Z,-33.855600,151.219320,80.0,8.0
2026-04-01T05:12:19.167978Z,-33.855600,151.219190,80.0,8.0
2026-04-01T05:12:20.167978Z,-33.855600,151.219060,80.0,8.0
2026-04-01T05:12:21.167978Z,-33.855600,151.218930,80.0,8.0
2026-04-01T05:12:22.167978Z,-33.855600,151.218800,80.0,8.0
2026-04-01T05:12:23.167978Z,-33.855600,151.218670,80.0,8.0
2026-04-01T05:12:24.167978Z,-33.855600,151.218540,80.0,8.0
2026-04-01T05:12:25.167978Z,-33.855600,151.218410,80.0,8.0
2026-04-01T05:12:26.167978Z,-33.855600,151.218280,80.0,8.0
2026-04-01T05:12:27.167978Z,-33.855600,151.218150,80.0,8.0
2026-04-01T05:12:28.167978Z,-33.855600,151.218020,80.0,8.0
2026-04-01T05:12:29.167978Z,-33.855600,151.217890,80.0,8.0
2026-04-01T05:12:30.167978Z,-33.855600,151.217760,80.0,8.0
2026-04-01T05:12:31.167978Z,-33.855600,151.217630,80.0,8.0
2026-04-01T05:12:32.167978Z,-33.855600,151.217500,80.0,8.0
2026-04-01T05:12:33.167978Z,-33.855600,151.217370,80.0,8.0
2026-04-01T05:12:34.167978Z,-33.855600,151.217240,80.0,8.0
2026-04-01T05:12:35.167978Z,-33.855600,151.217110,80.0,8.0
2026-04-01T05:12:36.167978Z,-33.855600,151.216980,80.0,8.0
2026-04-01T05:12:37.167978Z,-33.855600,151.216850,80.0,8.0
2026-04-01T05:12:38.167978Z,-33.855600,151.216720,80.0,8.0
2026-04-01T05:12:39.167978Z,-33.855600,151.216590,80.0,8.0
2026-04-01T05:12:40.167978Z,-33.855600,151.216460,80.0,8.0
2026-04-01T05:12:41.167978Z,-33.855600,151.216330,80.0,8.0
2026-04-01T05:12:42.167978Z,-33.855600,151.216200,80.0,8.0
2026-04-01T05:12:43.167978Z,-33.855600,151.216070,80.0,8.0
2026-04-01T05:12:44.167978Z,-33.855600,151.215940,80.0,8.0
2026-04-01T05:12:45.167978Z,-33.855600,151.215810,80.0,8.0
2026-04-01T05:12:46.167978Z,-33.855600,151.215680,80.0,8.0
2026-04-01T05:12:47.167978Z,-33.855600,151.215550,80.0,8.0
2026-04-01T05:12:48.167978Z,-33.855600,151.215420,80.0,8.0
2026-04-01T05:12:49.167978Z,-33.855580,151.215300,80.0,8.0
2026-04-01T05:12:50.167978Z,-33.855320,151.215300,80.0,8.0
2026-04-01T05:12:51.167978Z,-33.855060,151.215300,80.0,8.0
2026-04-01T05:12:52.167978Z,-33.854800,151.215300,80.0,8.0
2026-04-01T05:12:53.167978Z,-33.854540,151.215300,80.0,8.0
2026-04-01T05:12:54.167978Z,-33.854400,151.215360,80.0,8.0
2026-04-01T05:12:55.167978Z,-33.854400,151.215490,80.0,8.0
2026-04-01T05:12:56.167978Z,-33.854400,151.215620,80.0,8.0
2026-04-01T05:12:57.167978Z,-33.854400,151.215750,80.0,8.0
2026-04-01T05:12:58.167978Z,-33.854400,151.215880,80.0,8.0
2026-04-01T05:12:59.167978Z,-33.854400,151.216010,80.0,8.0
2026-04-01T05:13:00.167978Z,-33.854400,151.216140,80.0,8.0
2026-04-01T05:13:01.167978Z,-33.854400,151.216270,80.0,8.0
2026-04-01T05:13:02.167978Z,-33.854400,151.216400,80.0,8.0
2026-04-01T05:13:03.167978Z,-33.854400,151.216530,80.0,8.0
2026-04-01T05:13:04.167978Z,-33.854400,151.216660,80.0,8.0
2026-04-01T05:13:05.167978Z,-33.854400,151.216790,80.0,8.0
2026-04-01T05:13:06.167978Z,-33.854400,151.216920,80.0,8.0
2026-04-01T05:13:07.167978Z,-33.854400,151.217050,80.0,8.0
2026-04-01T05:13:08.167978Z,-33.854400,151.217180,80.0,8.0
2026-04-01T05:13:09.167978Z,-33.854400,151.217310,80.0,8.0
2026-04-01T05:13:10.167978Z,-33.854400,151.217440,80.0,8.0
2026-04-01T05:13:11.167978Z,-33.854400,151.217570,80.0,8.0
2026-04-01T05:13:12.167978Z,-33.854400,151.217700,80.0,8.0
2026-04-01T05:13:13.167978Z,-33.854400,151.217830,80.0,8.0
2026-04-01T05:13:14.167978Z,-33.854400,151.217960,80.0,8.0
2026-04-01T05:13:15.167978Z,-33.854400,151.218090,80.0,8.0
2026-04-01T05:13:16.167978Z,-33.854400,151.218220,80.0,8.0
2026-04-01T05:13:17.167978Z,-33.854400,151.218350,80.0,8.0
2026-04-01T05:13:18.167978Z,-33.854400,151.218480,80.0,8.0
2026-04-01T05:13:19.167978Z,-33.854400,151.218610,80.0,8.0
2026-04-01T05:13:20.167978Z,-33.854400,151.218740,80.0,8.0
2026-04-01T05:13:21.167978Z,-33.854400,151.218870,80.0,8.0
2026-04-01T05:13:22.167978Z,-33.854400,151.219000,80.0,8.0
2026-04-01T05:13:23.167978Z,-33.854400,151.219130,80.0,8.0
2026-04-01T05:13:24.167978Z,-33.854400,151.219260,80.0,8.0
2026-04-01T05:13:25.167978Z,-33.854400,151.219390,80.0,8.0
2026-04-01T05:13:26.167978Z,-33.854400,151.219520,80.0,8.0
2026-04-01T05:13:27.167978Z,-33.854400,151.219650,80.0,8.0
2026-04-01T05:13:28.167978Z,-33.854400,151.219780,80.0,8.0
2026-04-01T05:13:29.167978Z,-33.854400,151.219910,80.0,8.0
2026-04-01T05:13:30.167978Z,-33.854400,151.220040,80.0,8.0
2026-04-01T05:13:31.167978Z,-33.854400,151.220170,80.0,8.0
2026-04-01T05:13:32.167978Z,-33.854400,151.220300,80.0,8.0
2026-04-01T05:13:33.167978Z,-33.854400,151.220430,80.0,8.0
2026-04-01T05:13:34.167978Z,-33.854400,151.220560,80.0,8.0
2026-04-01T05:13:35.167978Z,-33.854400,151.220690,80.0,8.0
2026-04-01T05:13:36.167978Z,-33.854400,151.220820,80.0,8.0
2026-04-01T05:13:37.167978Z,-33.854400,151.220950,80.0,8.0
2026-04-01T05:13:38.167978Z,-33.854400,151.221080,80.0,8.0
2026-04-01T05:13:39.167978Z,-33.854400,151.221210,80.0,8.0
2026-04-01T05:13:40.167978Z,-33.854320,151.221300,80.0,8.0
2026-04-01T05:13:41.167978Z,-33.854060,151.221300,80.0,8.0
2026-04-01T05:13:42.167978Z,-33.853800,151.221300,80.0,8.0
2026-04-01T05:13:43.167978Z,-33.853540,151.221300,80.0,8.0
2026-04-01T05:13:44.167978Z,-33.853280,151.221300,80.0,8.0
2026-04-01T05:13:45.167978Z,-33.853200,151.221210,80.0,8.0
2026-04-01T05:13:46.167978Z,-33.853200,151.221080,80.0,8.0
2026-04-01T05:13:47.167978Z,-33.853200,151.220950,80.0,8.0
2026-04-01T05:13:48.167978Z,-33.853200,151.220820,80.0,8.0
2026-04-01T05:13:49.167978Z,-33.853200,151.220690,80.0,8.0
2026-04-01T05:13:50.167978Z,-33.853200,151.220560,80.0,8.0
2026-04-01T05:13:51.167978Z,-33.853200,151.220430,80.0,8.0
2026-04-01T05:13:52.167978Z,-33.853200,151.220300,80.0,8.0
2026-04-01T05:13:53.167978Z,-33.853200,151.220170,80.0,8.0
2026-04-01T05:13:54.167978Z,-33.853200,151.220040,80.0,8.0
2026-04-01T05:13:55.167978Z,-33.853200,151.219910,80.0,8.0
2026-04-01T05:13:56.167978Z,-33.853200,151.219780,80.0,8.0
2026-04-01T05:13:57.167978Z,-33.853200,151.219650,80.0,8.0
2026-04-01T05:13:58.167978Z,-33.853200,151.219520,80.0,8.0
2026-04-01T05:13:59.167978Z,-33.853200,151.219390,80.0,8.0
2026-04-01T05:14:00.167978Z,-33.853200,151.219260,80.0,8.0
2026-04-01T05:14:01.167978Z,-33.853200,151.219130,80.0,8.0
2026-04-01T05:14:02.167978Z,-33.853200,151.219000,80.0,8.0
2026-04-01T05:14:03.167978Z,-33.853200,151.218870,80.0,8.0
2026-04-01T05:14:04.167978Z,-33.853200,151.218740,80.0,8.0
2026-04-01T05:14:05.167978Z,-33.853200,151.218610,80.0,8.0
2026-04-01T05:14:06.167978Z,-33.853200,151.218480,80.0,8.0
2026-04-01T05:14:07.167978Z,-33.853200,151.218350,80.0,8.0
2026-04-01T05:14:08.167978Z,-33.853200,151.218220,80.0,8.0
2026-04-01T05:14:09.167978Z,-33.853200,151.218090,80.0,8.0
2026-04-01T05:14:10.167978Z,-33.853200,151.217960,80.0,8.0
2026-04-01T05:14:11.167978Z,-33.853200,151.217830,80.0,8.0
2026-04-01T05:14:12.167978Z,-33.853200,151.217700,80.0,8.0
2026-04-01T05:14:13.167978Z,-33.853200,151.217570,80.0,8.0
2026-04-01T05:14:14.167978Z,-33.853200,151.217440,80.0,8.0
2026-04-01T05:14:15.167978Z,-33.853200,151.217310,80.0,8.0
2026-04-01T05:14:16.167978Z,-33.853200,151.217180,80.0,8.0
2026-04-01T05:14:17.167978Z,-33.853200,151.217050,80.0,8.0
2026-04-01T05:14:18.167978Z,-33.853200,151.216920,80.0,8.0
2026-04-01T05:14:19.167978Z,-33.853200,151.216790,80.0,8.0
2026-04-01T05:14:20.167978Z,-33.853200,151.216660,80.0,8.0
2026-04-01T05:14:21.167978Z,-33.853200,151.216530,80.0,8.0
2026-04-01T05:14:22.167978Z,-33.853200,151.216400,80.0,8.0
2026-04-01T05:14:23.167978Z,-33.853200,151.216270,80.0,8.0
2026-04-01T05:14:24.167978Z,-33.853200,151.216140,80.0,8.0
2026-04-01T05:14:25.167978Z,-33.853200,151.216010,80.0,8.0
2026-04-01T05:14:26.167978Z,-33.853200,151.215880,80.0,8.0
2026-04-01T05:14:27.167978Z,-33.853200,151.215750,80.0,8.0
2026-04-01T05:14:28.167978Z,-33.853200,151.215620,80.0,8.0
2026-04-01T05:14:29.167978Z,-33.853200,151.215490,80.0,8.0
2026-04-01T05:14:30.167978Z,-33.853200,151.215360,80.0,8.0
2026-04-01T05:14:31.167978Z,-33.853060,151.215300,80.0,8.0
2026-04-01T05:14:32.167978Z,-33.852800,151.215300,80.0,8.0
2026-04-01T05:14:33.167978Z,-33.852540,151.215300,80.0,8.0
2026-04-01T05:14:34.167978Z,-33.852280,151.215300,80.0,8.0
2026-04-01T05:14:35.167978Z,-33.852020,151.215300,80.0,8.0
2026-04-01T05:14:36.167978Z,-33.852000,151.215420,80.0,8.0
2026-04-01T05:14:37.167978Z,-33.852000,151.215550,80.0,8.0
2026-04-01T05:14:38.167978Z,-33.852000,151.215680,80.0,8.0
2026-04-01T05:14:39.167978Z,-33.852000,151.215810,80.0,8.0
2026-04-01T05:14:40.167978Z,-33.852000,151.215940,80.0,8.0
2026-04-01T05:14:41.167978Z,-33.852000,151.216070,80.0,8.0
2026-04-01T05:14:42.167978Z,-33.852000,151.216200,80.0,8.0
2026-04-01T05:14:43.167978Z,-33.852000,151.216330,80.0,8.0
2026-04-01T05:14:44.167978Z,-33.852000,151.216460,80.0,8.0
2026-04-01T05:14:45.167978Z,-33.852000,151.216590,80.0,8.0
2026-04-01T05:14:46.167978Z,-33.852000,151.216720,80.0,8.0
2026-04-01T05:14:47.167978Z,-33.852000,151.216850,80.0,8.0
2026-04-01T05:14:48.167978Z,-33.852000,151.216980,80.0,8.0
2026-04-01T05:14:49.167978Z,-33.852000,151.217110,80.0,8.0
2026-04-01T05:14:50.167978Z,-33.852000,151.217240,80.0,8.0
2026-04-01T05:14:51.167978Z,-33.852000,151.217370,80.0,8.0
2026-04-01T05:14:52.167978Z,-33.852000,151.217500,80.0,8.0
2026-04-01T05:14:53.167978Z,-33.852000,151.217630,80.0,8.0
2026-04-01T05:14:54.167978Z,-33.852000,151.217760,80.0,8.0
2026-04-01T05:14:55.167978Z,-33.852000,151.217890,80.0,8.0
2026-04-01T05:14:56.167978Z,-33.852000,151.218020,80.0,8.0
2026-04-01T05:14:57.167978Z,-33.852000,151.218150,80.0,8.0
2026-04-01T05:14:58.167978Z,-33.852000,151.218280,80.0,8.0
2026-04-01T05:14:59.167978Z,-33.852000,151.218410,80.0,8.0
2026-04-01T05:15:00.167978Z,-33.852000,151.218540,80.0,8.0
2026-04-01T05:15:01.167978Z,-33.852000,151.218670,80.0,8.0
2026-04-01T05:15:02.167978Z,-33.852000,151.218800,80.0,8.0
2026-04-01T05:15:03.167978Z,-33.852000,151.218930,80.0,8.0
2026-04-01T05:15:04.167978Z,-33.852000,151.219060,80.0,8.0
2026-04-01T05:15:05.167978Z,-33.852000,151.219190,80.0,8.0
2026-04-01T05:15:06.167978Z,-33.852000,151.219320,80.0,8.0
2026-04-01T05:15:07.167978Z,-33.852000,151.219450,80.0,8.0
2026-04-01T05:15:08.167978Z,-33.852000,151.219580,80.0,8.0
2026-04-01T05:15:09.167978Z,-33.852000,151.219710,80.0,8.0
2026-04-01T05:15:10.167978Z,-33.852000,151.219840,80.0,8.0
2026-04-01T05:15:11.167978Z,-33.852000,151.219970,80.0,8.0
2026-04-01T05:15:12.167978Z,-33.852000,151.220100,80.0,8.0
2026-04-01T05:15:13.167978Z,-33.852000,151.220230,80.0,8.0
2026-04-01T05:15:14.167978Z,-33.852000,151.220360,80.0,8.0
2026-04-01T05:15:15.167978Z,-33.852000,151.220490,80.0,8.0
2026-04-01T05:15:16.167978Z,-33.852000,151.220620,80.0,8.0
2026-04-01T05:15:17.167978Z,-33.852000,151.220750,80.0,8.0
2026-04-01T05:15:18.167978Z,-33.852000,151.220880,80.0,8.0
2026-04-01T05:15:19.167978Z,-33.852000,151.221010,80.0,8.0
2026-04-01T05:15:20.167978Z,-33.852000,151.221140,80.0,8.0
2026-04-01T05:15:21.167978Z,-33.852000,151.221270,80.0,8.0
2026-04-01T05:15:22.167978Z,-33.851800,151.221300,80.0,8.0
2026-04-01T05:15:23.167978Z,-33.851540,151.221300,80.0,8.0
2026-04-01T05:15:24.167978Z,-33.851280,151.221300,80.0,8.0
2026-04-01T05:15:25.167978Z,-33.851020,151.221300,80.0,8.0
2026-04-01T05:15:26.167978Z,-33.850800,151.221280,80.0,8.0
2026-04-01T05:15:27.167978Z,-33.850800,151.221150,80.0,8.0
2026-04-01T05:15:28.167978Z,-33.850800,151.221020,80.0,8.0
2026-04-01T05:15:29.167978Z,-33.850800,151.220890,80.0,8.0
2026-04-01T05:15:30.167978Z,-33.850800,151.220760,80.0,8.0
2026-04-01T05:15:31.167978Z,-33.850800,151.220630,80.0,8.0
2026-04-01T05:15:32.167978Z,-33.850800,151.220500,80.0,8.0
2026-04-01T05:15:33.167978Z,-33.850800,151.220370,80.0,8.0
2026-04-01T05:15:34.167978Z,-33.850800,151.220240,80.0,8.0
2026-04-01T05:15:35.167978Z,-33.850800,151.220110,80.0,8.0
2026-04-01T05:15:36.167978Z,-33.850800,151.219980,80.0,8.0
2026-04-01T05:15:37.167978Z,-33.850800,151.219850,80.0,8.0
2026-04-01T05:15:38.167978Z,-33.850800,151.219720,80.0,8.0
2026-04-01T05:15:39.167978Z,-33.850800,151.219590,80.0,8.0
2026-04-01T05:15:40.167978Z,-33.850800,151.219460,80.0,8.0
2026-04-01T05:15:41.167978Z,-33.850800,151.219330,80.0,8.0
2026-04-01T05:15:42.167978Z,-33.850800,151.219200,80.0,8.0
2026-04-01T05:15:43.167978Z,-33.850800,151.219070,80.0,8.0
2026-04-01T05:15:44.167978Z,-33.850800,151.218940,80.0,8.0
2026-04-01T05:15:45.167978Z,-33.850800,151.218810,80.0,8.0
2026-04-01T05:15:46.167978Z,-33.850800,151.218680,80.0,8.0
2026-04-01T05:15:47.167978Z,-33.850800,151.218550,80.0,8.0
2026-04-01T05:15:48.167978Z,-33.850800,151.218420,80.0,8.0
2026-04-01T05:15:49.167978Z,-33.850800,151.218290,80.0,8.0
2026-04-01T05:15:50.167978Z,-33.850800,151.218160,80.0,8.0
2026-04-01T05:15:51.167978Z,-33.850800,151.218030,80.0,8.0
2026-04-01T05:15:52.167978Z,-33.850800,151.217900,80.0,8.0
2026-04-01T05:15:53.167978Z,-33.850800,151.217770,80.0,8.0
2026-04-01T05:15:54.167978Z,-33.850800,151.217640,80.0,8.0
2026-04-01T05:15:55.167978Z,-33.850800,151.217510,80.0,8.0
2026-04-01T05:15:56.167978Z,-33.850800,151.217380,80.0,8.0
2026-04-01T05:15:57.167978Z,-33.850800,151.217250,80.0,8.0
2026-04-01T05:15:58.167978Z,-33.850800,151.217120,80.0,8.0
2026-04-01T05:15:59.167978Z,-33.850800,151.216990,80.0,8.0
2026-04-01T05:16:00.167978Z,-33.850800,151.216860,80.0,8.0
2026-04-01T05:16:01.167978Z,-33.850800,151.216730,80.0,8.0
2026-04-01T05:16:02.167978Z,-33.850800,151.216600,80.0,8.0
2026-04-01T05:16:03.167978Z,-33.850800,151.216470,80.0,8.0
2026-04-01T05:16:04.167978Z,-33.850800,151.216340,80.0,8.0
2026-04-01T05:16:05.167978Z,-33.850800,151.216210,80.0,8.0
2026-04-01T05:16:06.167978Z,-33.850800,151.216080,80.0,8.0
2026-04-01T05:16:07.167978Z,-33.850800,151.215950,80.0,8.0
2026-04-01T05:16:08.167978Z,-33.850800,151.215820,80.0,8.0
2026-04-01T05:16:09.167978Z,-33.850800,151.215690,80.0,8.0
2026-04-01T05:16:10.167978Z,-33.850800,151.215560,80.0,8.0
2026-04-01T05:16:11.167978Z,-33.850800,151.215430,80.0,8.0
